n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.610e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	9.698e-01	7.060e-01	1.000e+00
1.620e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	9.698e-01	7.060e-01	1.000e+00
1.630e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	9.698e-01	7.060e-01	1.000e+00
1.640e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	9.698e-01	7.060e-01	1.000e+00
1.650e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	9.698e-01	7.060e-01	1.000e+00
1.660e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.670e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.680e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.690e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.700e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.710e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.698e-01	7.060e-01	1.000e+00
1.720e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.730e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.740e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.750e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.760e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.770e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.780e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.790e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.800e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.810e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.820e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.830e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.840e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.850e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.860e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.870e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.880e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.890e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.900e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.677e-01	7.060e-01	1.000e+00
1.910e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.920e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.930e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.940e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.950e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.960e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.970e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.980e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
1.990e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
2.000e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
2.010e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.528e-01	7.060e-01	1.000e+00
2.020e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.030e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.040e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.050e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.060e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.070e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.080e+04	4.000e-01	2.564e-01	5.000e-01	3.925e-01	1.465e-01	6.122e-01	9.477e-01	6.500e-01	1.000e+00
2.090e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.100e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.110e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.120e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.130e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.140e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.150e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.160e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.170e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.180e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.190e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.477e-01	6.500e-01	1.000e+00
2.200e+04	4.000e-01	2.564e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.463e-01	6.376e-01	1.000e+00
2.210e+04	4.000e-01	2.551e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.463e-01	6.376e-01	1.000e+00
2.220e+04	4.000e-01	2.551e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.528e-01	6.376e-01	1.000e+00
2.230e+04	4.000e-01	2.551e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.528e-01	6.376e-01	1.000e+00
2.240e+04	4.000e-01	2.551e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.528e-01	6.376e-01	1.000e+00
2.250e+04	4.000e-01	2.551e-01	5.000e-01	4.089e-01	1.465e-01	6.579e-01	9.528e-01	6.376e-01	1.000e+00
2.260e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.270e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.280e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.290e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.300e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.310e+04	4.000e-01	2.551e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.320e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.528e-01	6.376e-01	1.000e+00
2.330e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.340e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.350e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.360e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.370e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.380e+04	4.000e-01	1.899e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.390e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.400e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.410e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.420e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.430e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.440e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.450e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.460e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.470e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.480e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.490e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
2.500e+04	4.000e-01	2.564e-01	5.000e-01	4.213e-01	1.492e-01	6.821e-01	9.463e-01	6.376e-01	1.000e+00
