n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.400e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.410e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.420e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.430e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.440e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.450e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.460e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.470e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.480e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.490e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.500e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.510e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.520e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.530e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.540e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.550e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.560e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	2.054e-06	5.484e-09	7.320e-03
1.570e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	2.054e-06	5.484e-09	7.320e-03
1.580e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	2.054e-06	5.484e-09	7.320e-03
1.590e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	2.054e-06	5.484e-09	7.320e-03
1.600e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	1.770e-09	2.371e-03
1.610e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	1.770e-09	2.371e-03
1.620e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	1.770e-09	2.371e-03
1.630e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.640e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.005e-06	4.677e-11	2.371e-03
1.650e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.660e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.670e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.680e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.690e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
1.700e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.734e-02	1.057e-06	8.271e-10	2.371e-03
